start_Longitude,start_Latitude,end_Longitude,end_Latitude,Speed
-79.39681,43.65201,-79.39668,43.65204,50
-79.39632,43.65378,-79.39613,43.65333,50
-79.39634,43.65382,-79.39632,43.65378,50
-79.40638,43.64994,-79.40625,43.64963,50
-79.4064,43.64999,-79.40638,43.64994,50
-79.37261,43.65874,-79.37238,43.65817,50
-79.37263,43.65879,-79.37261,43.65874,50
-79.41052,43.65028,-79.41034,43.64981,50
-79.41054,43.65033,-79.41052,43.65028,50
-79.36732,43.66272,-79.36718,43.66234,40
-79.36734,43.66278,-79.36732,43.66272,40
-79.4043,43.65307,-79.40427,43.65298,50
-79.40434,43.65316,-79.4043,43.65307,50
-79.37411,43.65085,-79.37417,43.65083,35
-79.37389,43.65089,-79.37406,43.65085,35
-79.37411,43.65085,-79.37412,43.65085,35
-79.39348,43.63817,-79.39329,43.63821,50
-79.39377,43.63811,-79.39365,43.63813,50
-79.3658,43.64858,-79.36577,43.64851,35
-79.36593,43.64892,-79.36591,43.64886,35
-79.36887,43.64965,-79.36861,43.64906,50
-79.36891,43.64974,-79.36887,43.64965,50
-79.38069,43.64098,-79.38052,43.64103,50
-79.3838,43.64589,-79.38377,43.64584,40
-79.38399,43.64622,-79.3838,43.64589,40
-79.3838,43.64589,-79.38429,43.64576,35
-79.37984,43.64771,-79.37967,43.64733,40
-79.38026,43.64864,-79.37984,43.64771,40
-79.38147,43.64625,-79.38108,43.64633,35
-79.38273,43.646,-79.38197,43.64615,35
-79.38376,43.64708,-79.3837,43.64694,35
-79.38329,43.6473,-79.38361,43.64722,35
-79.38441,43.64695,-79.38408,43.64638,40
-79.38444,43.647,-79.38441,43.64695,40
-79.42041,43.66169,-79.41971,43.65995,50
-79.41978,43.66183,-79.41894,43.65961,35
-79.41458,43.65102,-79.41487,43.65177,35
-79.41172,43.65152,-79.41158,43.65117,50
-79.41183,43.65178,-79.41172,43.65152,50
-79.41104,43.65166,-79.4109,43.65133,30
-79.41107,43.65173,-79.41104,43.65166,30
-79.41104,43.65166,-79.41172,43.65152,35
-79.41278,43.65291,-79.41309,43.65286,35
-79.36571,43.66145,-79.36552,43.66095,35
-79.36516,43.6616,-79.36527,43.66157,35
-79.36571,43.66145,-79.36578,43.6616,35
-79.36592,43.66218,-79.36603,43.66215,40
-79.36686,43.66152,-79.36679,43.66136,40
-79.36704,43.66194,-79.36686,43.66152,40
-79.36588,43.66185,-79.36578,43.6616,35
-79.3656,43.66226,-79.36592,43.66218,40
-79.36597,43.66202,-79.36588,43.66185,35
-79.36603,43.66215,-79.36597,43.66202,35
-79.36599,43.66086,-79.36652,43.66075,50
-79.36552,43.66095,-79.36599,43.66086,50
-79.3658,43.6605,-79.36568,43.66023,35
-79.36599,43.66086,-79.3658,43.6605,35
-79.36486,43.66071,-79.3658,43.6605,35
-79.36629,43.65663,-79.36627,43.65656,35
-79.36746,43.65619,-79.36753,43.65635,35
-79.3677,43.6561,-79.36763,43.65613,35
-79.3681,43.65528,-79.36824,43.65567,35
-79.36459,43.65603,-79.36487,43.65598,35
-79.36522,43.65589,-79.36517,43.65589,35
-79.36781,43.65523,-79.368,43.65519,35
-79.36776,43.65508,-79.36781,43.65523,35
-79.36732,43.65622,-79.36746,43.65619,35
-79.36639,43.65641,-79.36641,43.65641,35
-79.36622,43.65645,-79.3663,43.65643,35
-79.36639,43.65641,-79.36654,43.65622,35
-79.3659,43.65576,-79.36591,43.65575,35
-79.36566,43.65581,-79.36589,43.65576,35
-79.36522,43.65589,-79.36566,43.65581,35
-79.36619,43.65523,-79.36663,43.65513,40
-79.36573,43.65533,-79.36619,43.65523,40
-79.36602,43.65561,-79.36626,43.65555,35
-79.36632,43.65569,-79.36603,43.65574,35
-79.36626,43.65555,-79.36632,43.65569,35
-79.36559,43.65499,-79.36547,43.6547,50
-79.36547,43.6547,-79.36486,43.65486,35
-79.36455,43.65442,-79.36529,43.65426,50
-79.36455,43.65442,-79.36473,43.65485,35
-79.36539,43.65451,-79.36529,43.65426,50
-79.36547,43.6547,-79.36539,43.65451,50
-79.36523,43.65455,-79.36539,43.65451,35
-79.36494,43.65462,-79.36523,43.65455,35
-79.3649,43.65453,-79.36518,43.65446,35
-79.36693,43.65319,-79.36798,43.65294,35
-79.36645,43.6533,-79.36693,43.65319,35
-79.36731,43.65379,-79.368,43.65364,40
-79.3667,43.65393,-79.36729,43.6538,40
-79.36926,43.65629,-79.36929,43.65629,40
-79.36856,43.65632,-79.36891,43.65631,40
-79.36859,43.65512,-79.36807,43.65521,35
-79.36888,43.6554,-79.36875,43.65512,35
-79.36859,43.65512,-79.36867,43.65531,35
-79.36487,43.65598,-79.36499,43.65617,35
-79.36706,43.65681,-79.36765,43.65668,35
-79.36844,43.65613,-79.36841,43.65613,35
-79.36881,43.6556,-79.36889,43.65578,35
-79.36844,43.65632,-79.36856,43.65632,40
-79.36802,43.65631,-79.36829,43.65631,40
-79.36552,43.6566,-79.36554,43.6566,35
-79.36524,43.65649,-79.36526,43.65651,35
-79.37471,43.66032,-79.37463,43.66014,50
-79.37486,43.66067,-79.37471,43.66032,50
-79.37575,43.66012,-79.37572,43.66004,40
-79.37404,43.65871,-79.37396,43.65851,50
-79.37463,43.66014,-79.37404,43.65871,50
-79.37365,43.65774,-79.37347,43.6573,50
-79.37396,43.65851,-79.37365,43.65774,50
-79.37474,43.65751,-79.37454,43.65706,40
-79.37474,43.65751,-79.37365,43.65774,35
-79.37487,43.65784,-79.37474,43.65751,40
-79.37511,43.65847,-79.37487,43.65784,40
-79.37636,43.65855,-79.3763,43.65841,50
-79.37286,43.66273,-79.37276,43.6625,40
-79.37276,43.6625,-79.37195,43.66268,35
-79.37487,43.66103,-79.37473,43.6607,35
-79.37494,43.66119,-79.37487,43.66103,35
-79.37602,43.66081,-79.37585,43.66039,40
-79.37605,43.66089,-79.37602,43.66081,40
-79.37555,43.65962,-79.37521,43.65872,40
-79.37572,43.66004,-79.37555,43.65962,40
-79.37684,43.65973,-79.3767,43.65937,50
-79.37631,43.65945,-79.37622,43.65947,35
-79.3767,43.65937,-79.37631,43.65945,35
-79.37621,43.65921,-79.37631,43.65945,35
-79.37658,43.65909,-79.37647,43.65881,50
-79.3767,43.65937,-79.37658,43.65909,50
-79.378,43.65861,-79.37785,43.65822,40
-79.37814,43.65896,-79.378,43.65861,40
-79.37837,43.65957,-79.37814,43.65896,40
-79.37847,43.65983,-79.37837,43.65957,40
-79.37965,43.65959,-79.37982,43.65955,40
-79.37951,43.65962,-79.37965,43.65959,40
-79.38028,43.66037,-79.37982,43.65955,35
-79.38223,43.66227,-79.38245,43.66222,50
-79.38172,43.66238,-79.38223,43.66227,50
-79.38223,43.66227,-79.38255,43.66305,35
-79.37723,43.65206,-79.37777,43.65194,40
-79.37685,43.65215,-79.37723,43.65206,40
-79.37727,43.65216,-79.37731,43.65224,35
-79.37723,43.65206,-79.37727,43.65216,35
-79.37689,43.65224,-79.37685,43.65215,35
-79.37693,43.65233,-79.37689,43.65224,35
-79.37715,43.65228,-79.37731,43.65224,35
-79.37693,43.65233,-79.37715,43.65228,35
-79.37715,43.65228,-79.37731,43.65266,35
-79.37746,43.65263,-79.37731,43.65266,35
-79.37731,43.65224,-79.37736,43.65223,35
-79.37752,43.65279,-79.37809,43.65267,40
-79.37709,43.65271,-79.37693,43.65233,35
-79.37731,43.65266,-79.37709,43.65271,35
-79.37715,43.65286,-79.37752,43.65279,40
-79.37693,43.65291,-79.37715,43.65286,40
-79.37749,43.65269,-79.37746,43.65263,35
-79.37712,43.65278,-79.37709,43.65271,35
-79.37715,43.65286,-79.37712,43.65278,35
-79.37558,43.65173,-79.37573,43.6517,50
-79.37518,43.65182,-79.37558,43.65173,50
-79.37561,43.65145,-79.37573,43.6517,35
-79.37546,43.65108,-79.37561,43.65145,35
-79.37658,43.65221,-79.37685,43.65215,40
-79.37637,43.65226,-79.37658,43.65221,40
-79.37617,43.6516,-79.37637,43.65155,50
-79.37647,43.65189,-79.37648,43.65192,35
-79.37637,43.65155,-79.37648,43.65182,35
-79.37573,43.6517,-79.37583,43.65196,35
-79.377,43.65142,-79.37751,43.65132,50
-79.37637,43.65155,-79.377,43.65142,50
-79.37717,43.6519,-79.37723,43.65206,35
-79.377,43.65142,-79.37717,43.6519,35
-79.37771,43.65179,-79.37751,43.65132,50
-79.37777,43.65194,-79.37771,43.65179,50
-79.37771,43.65179,-79.37717,43.6519,35
-79.37763,43.65059,-79.37794,43.65052,50
-79.37724,43.65067,-79.37763,43.65059,50
-79.37727,43.64928,-79.37787,43.64914,40
-79.37673,43.6494,-79.37727,43.64928,40
-79.37543,43.65029,-79.37564,43.65025,50
-79.37515,43.65036,-79.37543,43.65029,50
-79.37508,43.64976,-79.37519,43.64973,40
-79.37521,43.65053,-79.37525,43.65061,35
-79.37515,43.65036,-79.37521,43.65053,35
-79.37557,43.64965,-79.37569,43.64963,40
-79.37519,43.64973,-79.37557,43.64965,40
-79.37557,43.64965,-79.37546,43.64939,35
-79.37327,43.64878,-79.37337,43.64875,40
-79.3722,43.64919,-79.37229,43.64915,40
-79.37311,43.65191,-79.37315,43.65188,35
-79.37311,43.65191,-79.37309,43.6519,35
-79.37325,43.65223,-79.37328,43.65222,50
-79.37309,43.65227,-79.37325,43.65223,50
-79.37314,43.65202,-79.37316,43.652,35
-79.37294,43.65197,-79.37294,43.652,35
-79.37314,43.65202,-79.37317,43.65205,35
-79.37266,43.65236,-79.37252,43.65201,40
-79.37501,43.65142,-79.37492,43.6512,40
-79.37518,43.65182,-79.37504,43.65149,40
-79.37491,43.64649,-79.37526,43.64633,50
-79.37471,43.64659,-79.37491,43.64649,50
-79.37304,43.6467,-79.37311,43.64669,35
-79.37322,43.64711,-79.3731,43.64684,35
-79.37328,43.64726,-79.37322,43.64711,35
-79.37341,43.64703,-79.37322,43.64711,35
-79.37341,43.64703,-79.37335,43.6469,35
-79.37365,43.64674,-79.37376,43.64686,35
-79.37335,43.6469,-79.37329,43.64674,35
-79.37365,43.64674,-79.37335,43.6469,35
-79.37152,43.64761,-79.37129,43.647,35
-79.37154,43.64767,-79.37152,43.64761,35
-79.37229,43.64732,-79.372,43.64746,35
-79.37248,43.64723,-79.37229,43.64732,35
-79.37118,43.64673,-79.37125,43.64671,35
-79.37133,43.64685,-79.37146,43.64682,35
-79.37125,43.64671,-79.37133,43.64685,35
-79.37127,43.64686,-79.37122,43.64687,35
-79.40765,43.66318,-79.40738,43.66248,50
-79.38667,43.6607,-79.38644,43.66018,50
-79.38667,43.66,-79.38661,43.66001,35
-79.3862,43.65961,-79.38601,43.65914,50
-79.38632,43.65958,-79.38643,43.65956,35
-79.3862,43.65961,-79.38632,43.65958,35
-79.38689,43.65995,-79.38667,43.66,35
-79.38643,43.65956,-79.38626,43.65914,35
-79.38715,43.65989,-79.38711,43.65978,50
-79.38743,43.66054,-79.38715,43.65989,50
-79.38697,43.65993,-79.38689,43.65995,35
-79.38715,43.65989,-79.38697,43.65993,35
-79.3867,43.66007,-79.38671,43.66011,35
-79.38667,43.66,-79.3867,43.66007,35
-79.3866,43.65685,-79.38587,43.657,50
-79.38625,43.65595,-79.38548,43.65613,50
-79.38634,43.65594,-79.38625,43.65595,50
-79.38774,43.6566,-79.38667,43.65683,50
-79.38885,43.65636,-79.38774,43.6566,50
-79.38752,43.65604,-79.38774,43.6566,35
-79.38656,43.65587,-79.38634,43.65594,50
-79.3874,43.65571,-79.38664,43.65585,50
-79.38656,43.65587,-79.38661,43.65599,35
-79.3881,43.65604,-79.38769,43.65613,35
-79.38022,43.65384,-79.38019,43.6538,35
-79.38045,43.65393,-79.38037,43.65396,35
-79.38015,43.65404,-79.37997,43.65408,35
-79.38148,43.65158,-79.3813,43.65115,40
-79.38176,43.65188,-79.38167,43.65184,40
-79.38213,43.6518,-79.38176,43.65188,40
-79.38256,43.6517,-79.38213,43.6518,40
-79.38004,43.65007,-79.3794,43.65021,50
-79.38079,43.6499,-79.38004,43.65007,50
-79.38442,43.6491,-79.38407,43.64918,50
-79.38542,43.64889,-79.3848,43.64902,50
-79.38589,43.64928,-79.38583,43.64921,40
-79.38448,43.64707,-79.38444,43.647,40
-79.38044,43.64574,-79.38048,43.64585,35
-79.38066,43.64624,-79.38073,43.64642,35
-79.38057,43.64603,-79.38066,43.64624,35
-79.38053,43.64595,-79.38057,43.64603,35
-79.42165,43.65845,-79.42164,43.65841,30
-79.42188,43.65902,-79.42165,43.65845,30
-79.38211,43.64029,-79.38203,43.64031,35
-79.38279,43.6401,-79.38278,43.64007,35
-79.38293,43.63987,-79.38285,43.63973,50
-79.38302,43.64003,-79.38295,43.63991,50
-79.38205,43.64017,-79.38189,43.63972,35
-79.38205,43.64017,-79.3822,43.64011,35
-79.38133,43.64084,-79.38069,43.64098,50
-79.38208,43.64023,-79.38205,43.64017,35
-79.38211,43.64029,-79.38208,43.64023,35
-79.38285,43.64009,-79.38279,43.6401,35
-79.38302,43.64003,-79.38285,43.64009,35
-79.40567,43.66047,-79.4053,43.66055,50
-79.40597,43.66042,-79.40575,43.66046,50
-79.4053,43.66055,-79.40522,43.66031,50
-79.40544,43.66087,-79.40606,43.66074,35
-79.40485,43.65756,-79.40485,43.65755,35
-79.40419,43.65765,-79.40418,43.65758,50
-79.40445,43.65839,-79.40422,43.65781,50
-79.40419,43.65765,-79.40478,43.65751,35
-79.40294,43.65783,-79.40284,43.65755,50
-79.40297,43.65791,-79.40294,43.65783,50
-79.40294,43.65783,-79.40394,43.65763,35
-79.40469,43.65901,-79.40445,43.65839,50
-79.40517,43.66021,-79.40469,43.65901,50
-79.40346,43.65915,-79.40326,43.65863,50
-79.40354,43.65932,-79.40346,43.65915,50
-79.40194,43.65795,-79.40231,43.65787,35
-79.4026,43.6617,-79.40253,43.66153,50
-79.40179,43.66192,-79.40154,43.66129,40
-79.40187,43.66214,-79.40179,43.66192,40
-79.40257,43.66267,-79.40265,43.66289,35
-79.40211,43.66277,-79.40187,43.66214,40
-79.40223,43.66306,-79.40211,43.66277,40
-79.40295,43.66259,-79.4029,43.66245,50
-79.40306,43.66286,-79.40295,43.66259,50
-79.39783,43.66026,-79.39694,43.66044,50
-79.39716,43.66095,-79.39694,43.66044,40
-79.39916,43.66125,-79.39901,43.66086,50
-79.39933,43.6617,-79.39916,43.66125,50
-79.39891,43.66059,-79.39871,43.66009,50
-79.39901,43.66086,-79.39891,43.66059,50
-79.39817,43.66019,-79.39783,43.66026,50
-79.39871,43.66009,-79.39817,43.66019,50
-79.39598,43.66125,-79.39593,43.66114,50
-79.39623,43.66184,-79.39609,43.66147,50
-79.39805,43.66313,-79.39801,43.66304,40
-79.39823,43.66354,-79.39805,43.66313,40
-79.39179,43.65959,-79.39129,43.6597,40
-79.39187,43.65957,-79.39179,43.65959,40
-79.39887,43.66002,-79.39864,43.65937,50
-79.40038,43.65851,-79.40036,43.65845,40
-79.40082,43.6591,-79.40072,43.65906,40
-79.39443,43.65989,-79.3941,43.65908,50
-79.39472,43.66061,-79.39443,43.65989,50
-79.39655,43.65948,-79.3965,43.65935,40
-79.39522,43.65976,-79.39513,43.65952,35
-79.39187,43.65957,-79.39156,43.65885,50
-79.39236,43.65946,-79.39187,43.65957,40
-79.39259,43.65941,-79.39236,43.65946,40
-79.39333,43.65873,-79.39321,43.65877,35
-79.39306,43.65808,-79.3929,43.65777,50
-79.39217,43.65747,-79.39242,43.65808,35
-79.39272,43.65735,-79.39252,43.65739,35
-79.39109,43.65764,-79.39121,43.65761,35
-79.39206,43.65746,-79.39217,43.65747,35
-79.39121,43.65761,-79.39187,43.65746,35
-79.39206,43.65746,-79.39204,43.65739,35
-79.39272,43.65735,-79.39269,43.65728,50
-79.39266,43.65721,-79.39258,43.65703,50
-79.39109,43.65764,-79.39101,43.65746,50
-79.39217,43.65721,-79.39101,43.65746,35
-79.39096,43.65735,-79.39089,43.6572,50
-79.39089,43.6572,-79.39081,43.65704,50
-79.39182,43.65682,-79.39189,43.65698,35
-79.39189,43.65698,-79.39195,43.65714,35
-79.39189,43.65698,-79.39107,43.65716,35
-79.39107,43.65716,-79.39113,43.65731,35
-79.39182,43.65682,-79.391,43.657,35
-79.391,43.657,-79.39107,43.65716,35
-79.39093,43.65683,-79.39175,43.65664,35
-79.39093,43.65683,-79.391,43.657,35
-79.39251,43.65688,-79.39249,43.65682,50
-79.39258,43.65703,-79.39251,43.65688,50
-79.39108,43.65732,-79.39096,43.65735,35
-79.39113,43.65731,-79.39108,43.65732,35
-79.391,43.65718,-79.39089,43.6572,35
-79.39107,43.65716,-79.391,43.65718,35
-79.39094,43.65702,-79.39081,43.65704,35
-79.391,43.657,-79.39094,43.65702,35
-79.39087,43.65685,-79.39093,43.65683,35
-79.39074,43.65688,-79.39087,43.65685,35
-79.39198,43.657,-79.39195,43.65698,35
-79.39251,43.65688,-79.39198,43.657,35
-79.39063,43.65663,-79.39042,43.65616,50
-79.39068,43.65675,-79.39063,43.65663,50
-79.39083,43.65658,-79.39138,43.65646,35
-79.39083,43.65658,-79.39088,43.6567,35
-79.39078,43.65672,-79.39068,43.65675,35
-79.39088,43.6567,-79.39078,43.65672,35
-79.39074,43.6566,-79.39083,43.65658,35
-79.39063,43.65663,-79.39074,43.6566,35
-79.38993,43.64858,-79.38974,43.64862,50
-79.39051,43.64845,-79.39023,43.64852,50
-79.3906,43.64697,-79.39087,43.6477,35
-79.39382,43.64628,-79.39379,43.64621,50
-79.39391,43.64651,-79.39382,43.64628,50
-79.39513,43.64599,-79.39382,43.64628,35
-79.3965,43.64654,-79.39614,43.64661,40
-79.39546,43.64617,-79.39539,43.64599,40
-79.39689,43.64646,-79.3965,43.64654,40
-79.39813,43.64622,-79.39731,43.64638,40
-79.39693,43.64597,-79.39676,43.64609,35
-79.39634,43.6452,-79.39627,43.64522,40
-79.39634,43.6452,-79.39643,43.64547,35
-79.39693,43.64597,-79.39694,43.64597,35
-79.39738,43.64586,-79.39746,43.64588,35
-79.39782,43.64546,-79.39761,43.64494,50
-79.39729,43.64569,-79.39724,43.64567,35
-79.39738,43.64586,-79.39739,43.64582,35
-79.39729,43.64569,-79.39732,43.64564,35
-79.39719,43.64503,-79.39709,43.64505,40
-79.39709,43.64505,-79.3973,43.64557,35
-79.39622,43.64523,-79.3953,43.6454,40
-79.39627,43.64522,-79.39622,43.64523,40
-79.39619,43.64579,-79.3965,43.64654,35
-79.39539,43.64599,-79.39549,43.64597,35
-79.39629,43.64571,-79.39631,43.64566,35
-79.39638,43.64603,-79.39629,43.64582,35
-79.39683,43.64574,-79.39682,43.64575,35
-79.39703,43.64565,-79.397,43.64566,35
-79.39659,43.64515,-79.39634,43.6452,40
-79.39709,43.64505,-79.39659,43.64515,40
-79.39624,43.64424,-79.39659,43.64515,35
-79.39603,43.64371,-79.39624,43.64424,35
-79.39495,43.64502,-79.39501,43.645,35
-79.39523,43.64387,-79.39502,43.64391,50
-79.39523,43.64387,-79.39537,43.64424,35
-79.39552,43.64381,-79.39549,43.64381,50
-79.39603,43.64371,-79.39575,43.64376,50
-79.39573,43.64434,-79.39579,43.64433,35
-79.39593,43.64472,-79.39573,43.64434,35
-79.39573,43.64434,-79.39572,43.64432,35
-79.39421,43.64755,-79.39409,43.64757,35
-79.39567,43.64727,-79.39521,43.64736,35
-79.39413,43.64703,-79.39403,43.64705,40
-79.39403,43.64705,-79.39421,43.64755,35
-79.38778,43.64702,-79.38748,43.64709,40
-79.38878,43.6468,-79.3886,43.64684,40
-79.38922,43.6453,-79.38875,43.64538,50
-79.38967,43.64645,-79.38964,43.64636,50
-79.38691,43.64577,-79.38681,43.6458,50
-79.38699,43.64576,-79.38691,43.64577,50
-79.38761,43.64563,-79.38732,43.64569,50
-79.38826,43.64549,-79.38816,43.64551,50
-79.38721,43.64431,-79.38701,43.64435,40
-79.38642,43.64448,-79.38629,43.6445,40
-79.38701,43.64435,-79.38642,43.64448,40
-79.38744,43.64844,-79.3866,43.64863,40
-79.38863,43.64817,-79.38744,43.64844,40
-79.3872,43.64781,-79.38744,43.64844,35
-79.38748,43.64709,-79.3871,43.64716,40
-79.38654,43.64729,-79.3868,43.6479,35
-79.38454,43.64227,-79.38486,43.6422,50
-79.3849,43.6422,-79.38518,43.64216,50
-79.38418,43.64271,-79.38413,43.6426,50
-79.38423,43.64281,-79.38418,43.64271,50
-79.38426,43.64232,-79.38432,43.64231,50
-79.38401,43.64237,-79.38426,43.64232,50
-79.38514,43.64264,-79.38509,43.64262,35
-79.38524,43.64215,-79.38536,43.64252,35
-79.38449,43.64228,-79.38454,43.64227,50
-79.38439,43.64229,-79.38449,43.64228,50
-79.38435,43.64313,-79.38432,43.64304,50
-79.38438,43.64319,-79.38435,43.64313,50
-79.38895,43.64393,-79.38883,43.64396,40
-79.389,43.64392,-79.38895,43.64393,40
-79.38856,43.64402,-79.38835,43.64406,40
-79.38866,43.644,-79.38856,43.64402,40
-79.38874,43.64398,-79.38866,43.644,40
-79.38883,43.64396,-79.38874,43.64398,40
-79.38938,43.64383,-79.38928,43.64385,40
-79.38955,43.64379,-79.38938,43.64383,40
-79.3866,43.64172,-79.38669,43.64166,50
-79.38646,43.6418,-79.38655,43.64176,50
-79.38707,43.64135,-79.38714,43.64129,50
-79.387,43.64141,-79.38702,43.6414,50
-79.38592,43.64198,-79.38625,43.64188,50
-79.38546,43.6421,-79.3857,43.64204,50
-79.38883,43.66194,-79.38863,43.66199,50
-79.38917,43.66188,-79.38883,43.66194,50
-79.38952,43.66181,-79.38917,43.66188,50
-79.38991,43.66175,-79.38952,43.66181,50
-79.38614,43.64031,-79.38568,43.64032,35
-79.38447,43.64059,-79.38423,43.64062,35
-79.39417,43.63952,-79.39404,43.63913,35
-79.39438,43.64014,-79.39417,43.63952,35
-79.39336,43.63974,-79.39337,43.63976,35
-79.3936,43.63979,-79.39362,43.63976,35
-79.39341,43.63981,-79.39344,43.63982,35
-79.39349,43.63965,-79.39348,43.63965,35
-79.39355,43.63966,-79.39351,43.63965,35
-79.39375,43.6396,-79.39417,43.63952,35
-79.39355,43.63966,-79.39361,43.63963,35
-79.3972,43.64062,-79.39817,43.64035,50
-79.39686,43.64071,-79.3972,43.64062,50
-79.39482,43.64113,-79.39442,43.64119,35
-79.39594,43.64088,-79.39482,43.64113,35
-79.39482,43.64113,-79.39477,43.64099,35
-79.39015,43.64057,-79.39155,43.6408,50
-79.38999,43.64055,-79.39015,43.64057,50
-79.39349,43.663,-79.39364,43.66292,50
-79.39406,43.66136,-79.39406,43.66141,50
-79.39491,43.66105,-79.39474,43.66109,50
-79.39268,43.66171,-79.39295,43.66161,35
-79.39244,43.6618,-79.3924,43.66172,50
-79.39294,43.66249,-79.3925,43.66188,50
-79.39522,43.66051,-79.39524,43.66049,50
-79.39505,43.66102,-79.39503,43.66098,50
-79.38574,43.66261,-79.38566,43.66262,50
-79.38519,43.65924,-79.38517,43.65919,40
-79.38187,43.66137,-79.3819,43.66136,40
-79.38076,43.66154,-79.38115,43.66146,40
-79.38174,43.66097,-79.38187,43.66137,35
-79.3817,43.6607,-79.38186,43.66066,50
-79.3791,43.66126,-79.3817,43.6607,50
-79.37887,43.64542,-79.37882,43.64523,40
-79.37894,43.64559,-79.37887,43.64542,40
-79.37272,43.64713,-79.37248,43.64723,35
-79.37557,43.64594,-79.37569,43.64596,35
-79.37495,43.64578,-79.37124,43.64651,35
-79.37109,43.6469,-79.37122,43.64687,35
-79.37113,43.64705,-79.37129,43.647,35
-79.36671,43.64874,-79.36675,43.64873,35
-79.38274,43.64263,-79.38265,43.64241,50
-79.38342,43.64596,-79.3838,43.64589,35
-79.39917,43.66368,-79.39906,43.6637,40
-79.39954,43.6636,-79.39919,43.66368,40
-79.40023,43.66395,-79.40007,43.66354,50
-79.37285,43.64653,-79.3729,43.64653,35
-79.37277,43.64654,-79.37285,43.64653,35
-79.37277,43.64654,-79.37272,43.64644,35
